Rank,Player,RECEIVING REC,RECEIVING TGT,RECEIVING YDS,RECEIVING Y/R,RECEIVING LG,RECEIVING 20+,RECEIVING TD,RUSHING ATT,RUSHING YDS,RUSHING TD,MISC FL,MISC G,MISC FPTS,MISC FPTS/G,MISC ROST,year,position
36,Evan Moore (FA),16,26,322,20.1,49,0,1,0,0,0,1,9,36.2,4.0,0.0%,2010,te
37,Jermichael Finley (FA),21,26,301,14.3,34,0,1,0,0,0,0,5,36.1,7.2,0.0%,2010,te
38,Randy McMichael (FA),20,27,221,11.1,28,0,2,0,0,0,0,15,34.1,2.3,0.0%,2010,te
39,David Thomas (FA),30,46,219,7.3,22,0,2,0,0,0,0,12,33.9,2.8,0.0%,2010,te
40,Delanie Walker (FA),29,45,331,11.4,38,0,0,3,18,0,1,14,32.9,2.4,0.1%,2010,te
41,Michael Hoomanawanui (FA),13,22,146,11.2,36,0,3,0,0,0,0,8,32.6,4.1,0.1%,2010,te
42,Zach Miller (FA),20,26,216,10.8,52,0,1,2,9,0,0,15,28.5,1.9,0.0%,2010,te
43,Andrew Quarless (FA),21,33,238,11.3,23,0,1,0,0,0,1,13,27.8,2.1,0.0%,2010,te
44,Billy Bajema (FA),14,24,145,10.4,26,0,2,0,0,0,0,13,26.5,2.0,0.0%,2010,te
45,Dante Rosario (FA),32,58,264,8.3,26,0,0,1,-2,0,0,16,26.2,1.6,0.0%,2010,te
46,Martellus Bennett (FA),33,47,260,7.9,32,0,0,0,0,0,0,16,26.0,1.6,23.0%,2010,te
47,Mike Sellers (FA),20,40,224,11.2,28,0,0,4,2,0,0,16,24.6,1.5,0.0%,2010,te
48,Craig Stevens (FA),11,23,122,11.1,28,0,2,0,0,0,0,15,24.2,1.6,0.0%,2010,te
49,Jeff King (FA),19,32,121,6.4,16,0,2,0,0,0,0,16,24.1,1.5,0.0%,2010,te
50,Travis Beckum (FA),13,18,116,8.9,29,0,2,0,0,0,0,15,23.6,1.6,0.0%,2010,te
51,Donald Lee (FA),11,12,73,6.6,17,0,3,0,0,0,1,10,23.3,2.3,0.0%,2010,te
52,John Gilmore (FA),13,18,160,12.3,30,0,1,0,0,0,0,9,22.0,2.4,0.0%,2010,te
53,Ed Dickson (FA),11,23,152,13.8,58,0,1,0,0,0,0,15,21.2,1.4,0.0%,2010,te
54,Leonard Pope (FA),10,19,76,7.6,14,0,2,0,0,0,0,14,19.6,1.4,0.0%,2010,te
55,Chris Baker (FA),9,19,116,12.9,44,0,1,0,0,0,0,13,17.6,1.4,0.0%,2010,te
56,Alge Crumpler (FA),6,10,52,8.7,27,0,2,0,0,0,0,13,17.2,1.3,0.0%,2010,te
57,Justin Peelle (FA),10,15,96,9.6,15,0,1,0,0,0,0,9,15.6,1.7,0.0%,2010,te
58,Daniel Graham (FA),18,37,148,8.2,28,0,0,0,0,0,0,14,14.8,1.1,0.0%,2010,te
59,Jimmy Kleinsasser (FA),17,21,148,8.7,20,0,0,0,0,0,0,15,14.8,1.0,0.0%,2010,te
60,Maurice Stovall (FA),7,9,81,11.6,38,0,1,0,0,0,0,7,14.1,2.0,0.0%,2010,te
61,Matt Spaeth (FA),9,18,80,8.9,13,0,1,0,0,0,0,14,14.0,1.0,0.0%,2010,te
62,Clay Harbor (FA),9,15,72,8.0,24,0,1,0,0,0,0,9,13.2,1.5,0.0%,2010,te
63,Ben Patrick (FA),15,18,123,8.2,21,0,0,0,0,0,0,10,12.3,1.2,0.0%,2010,te
64,Cameron Morrah (FA),9,18,117,13.0,36,0,0,0,0,0,0,15,11.7,0.8,0.0%,2010,te
65,Robert Royal (FA),5,12,56,11.2,20,0,1,0,0,0,0,7,11.6,1.7,0.0%,2010,te
66,Jonathan Stupar (FA),12,13,111,9.3,35,0,0,0,0,0,0,9,11.1,1.2,0.0%,2010,te
67,Brandon Manumaleuna (FA),5,7,43,8.6,16,0,1,0,0,0,0,9,10.3,1.1,0.0%,2010,te
68,David Martin (FA),7,8,43,6.1,15,0,1,0,0,0,0,8,10.3,1.3,0.0%,2010,te
69,James Casey (FA),8,14,98,12.3,33,0,0,0,0,0,0,16,9.8,0.6,0.0%,2010,te
70,Will Heller (FA),4,5,37,9.3,13,0,1,0,0,0,0,16,9.7,0.6,0.0%,2010,te
71,Michael Palmer (FA),5,8,29,5.8,11,0,1,0,0,0,0,14,8.9,0.6,0.0%,2010,te
72,Brandon Myers (FA),12,16,80,6.7,16,0,0,0,0,0,0,15,8.0,0.5,0.0%,2010,te
73,Adrian Arrington (FA),7,9,79,11.3,17,0,0,0,0,0,0,1,7.9,7.9,0.0%,2010,te
74,Kellen Davis (FA),1,2,19,19.0,19,0,1,0,0,0,0,16,7.9,0.5,0.2%,2010,te
75,Kory Sperry (FA),4,4,73,18.3,35,0,0,0,0,0,0,7,7.3,1.0,0.0%,2010,te
76,Bear Pascoe (FA),9,13,72,8.0,12,0,0,0,0,0,0,15,7.2,0.5,0.0%,2010,te
77,Gijon Robinson (FA),3,7,12,4.0,6,0,1,0,0,0,0,6,7.2,1.2,0.0%,2010,te
78,Logan Paulsen (FA),2,2,10,5.0,9,0,1,0,0,0,0,11,7.0,0.6,0.0%,2010,te
79,Dan Gronkowski (FA),8,13,65,8.1,13,0,0,0,0,0,0,12,6.5,0.5,0.0%,2010,te
80,Tom Crabtree (FA),4,7,61,15.3,33,0,0,0,0,0,0,16,6.1,0.4,0.0%,2010,te
81,Kris Wilson (FA),6,9,73,12.2,37,0,0,0,0,0,1,11,5.3,0.5,0.0%,2010,te
82,Jim Dray (FA),3,9,47,15.7,24,0,0,0,0,0,0,16,4.7,0.3,0.0%,2010,te
83,David Johnson (FA),4,6,46,11.5,25,0,0,0,0,0,0,16,4.6,0.3,0.0%,2010,te
84,Mickey Shuler (FA),2,5,44,22.0,28,0,0,0,0,0,0,6,4.4,0.7,0.0%,2010,te
85,Jerramy Stevens (FA),3,5,43,14.3,22,0,0,0,0,0,0,4,4.3,1.1,0.0%,2010,te
86,Reggie Kelly (FA),10,13,42,4.2,9,0,0,0,0,0,0,10,4.2,0.4,0.0%,2010,te
87,Stephen Spach (FA),7,17,40,5.7,14,0,0,0,0,0,0,11,4.0,0.4,0.0%,2010,te
88,Brody Eldridge (FA),5,9,39,7.8,10,0,0,0,0,0,0,14,3.9,0.3,0.0%,2010,te
89,Ryan Purvis (FA),5,6,38,7.6,12,0,0,0,0,0,0,5,3.8,0.8,0.0%,2010,te
90,Jeff Dugan (FA),4,5,30,7.5,10,0,0,2,2,0,0,8,3.2,0.4,0.0%,2010,te
91,Jake O'Connell (FA),3,4,31,10.3,18,0,0,0,0,0,0,8,3.1,0.4,0.0%,2010,te
92,Chase Coffman (FA),3,5,30,10.0,14,0,0,0,0,0,0,6,3.0,0.5,0.0%,2010,te
93,Nate Byham (FA),5,7,27,5.4,9,0,0,0,0,0,0,14,2.7,0.2,0.0%,2010,te
94,Zach Potter (FA),3,7,24,8.0,10,0,0,0,0,0,0,13,2.4,0.2,0.0%,2010,te
95,Garrett Mills (FA),2,3,19,9.5,14,0,0,0,0,0,0,3,1.9,0.6,0.0%,2010,te
96,Fendi Onobun (FA),2,4,15,7.5,8,0,0,0,0,0,0,3,1.5,0.5,0.0%,2010,te
97,Tory Humphrey (FA),1,2,12,12.0,12,0,0,0,0,0,0,2,1.2,0.6,0.0%,2010,te
98,Desmond Clark (FA),1,2,12,12.0,12,0,0,0,0,0,0,2,1.2,0.6,0.0%,2010,te
99,Richard Quinn (FA),1,2,9,9.0,9,0,0,0,0,0,0,14,0.9,0.1,0.0%,2010,te
100,Scott Chandler (FA),1,3,8,8.0,8,0,0,0,0,0,0,13,0.8,0.1,0.0%,2010,te
101,Madison Hedgecock (FA),2,2,8,4.0,7,0,0,0,0,0,0,3,0.8,0.3,0.0%,2010,te
102,Ben Hartsock (FA),1,3,7,7.0,7,0,0,0,0,0,0,16,0.7,0.0,0.0%,2010,te
103,Alex Smith (FA),1,1,6,6.0,6,0,0,0,0,0,0,3,0.6,0.2,0.0%,2010,te
104,Shawn Nelson (FA),3,4,25,8.3,12,0,0,0,0,0,1,3,0.5,0.2,0.0%,2010,te
105,Ernest Wilford (FA),1,2,3,3.0,3,0,0,0,0,0,0,2,0.3,0.2,0.0%,2010,te
106,Jeff Cumberland (FA),1,2,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.0%,2010,te
107,Dennis Pitta (FA),1,5,1,1.0,1,0,0,0,0,0,0,11,0.1,0.0,0.0%,2010,te
108,Anthony McCoy (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,2010,te
109,Garrett Graham (FA),0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%,2010,te
110,Dorin Dickerson (FA),0,1,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%,2010,te
111,Mike Leach (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,2010,te
112,Matthew Mulligan (FA),0,1,0,0.0,0,0,0,0,0,0,0,13,0.0,0.0,0.0%,2010,te
113,Brian Jennings (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,2010,te
114,Clark Harris (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,2010,te
115,Colin Cloherty (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,2010,te
116,Daniel Coats (FA),0,2,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%,2010,te
117,Darcy Johnson (FA),0,2,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,2010,te
118,Martin Rucker (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2010,te
119,Gary Barnidge (FA),0,9,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.1%,2010,te
120,Jeron Mastrud (FA),0,1,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%,2010,te
121,Jake Ballard (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2010,te
1,Rob Gronkowski (FA),90,124,1327,14.7,52,0,17,1,2,1,0,16,240.9,15.1,1.1%,2011,te
2,Tim Tebow (FA),0,0,0,0.0,0,0,0,122,660,6,6,14,199.3,14.2,0.5%,2011,te
3,Jimmy Graham (FA),99,149,1310,13.2,59,0,11,0,0,0,1,16,195.0,12.2,0.0%,2011,te
4,Aaron Hernandez (FA),79,113,910,11.5,46,0,7,5,45,0,1,14,135.5,9.7,0.0%,2011,te
5,Tony Gonzalez (FA),80,116,875,10.9,30,0,7,0,0,0,0,16,129.5,8.1,0.0%,2011,te
6,Jermichael Finley (FA),55,92,767,13.9,41,1,8,0,0,0,0,16,124.7,7.8,0.0%,2011,te
7,Jason Witten (FA),79,117,942,11.9,64,0,5,0,0,0,0,16,124.2,7.8,0.0%,2011,te
8,Antonio Gates (FA),64,88,778,12.2,38,0,7,0,0,0,0,13,119.8,9.2,0.2%,2011,te
9,Vernon Davis (FA),67,95,792,11.8,44,0,6,2,-5,0,1,16,112.7,7.0,1.6%,2011,te
10,Brent Celek (FA),62,97,811,13.1,73,0,5,0,0,0,0,16,111.1,6.9,0.0%,2011,te
11,Dustin Keller (FA),65,115,815,12.5,41,0,5,0,0,0,1,16,109.5,6.8,0.0%,2011,te
12,Brandon Pettigrew (FA),83,126,777,9.4,27,0,5,0,0,0,0,16,107.7,6.7,0.0%,2011,te
13,Fred Davis (FA),59,88,796,13.5,42,0,3,0,0,0,1,12,95.6,8.0,0.0%,2011,te
14,Jermaine Gresham (FA),56,92,596,10.6,31,0,6,0,0,0,1,14,93.6,6.7,0.0%,2011,te
15,Kellen Winslow (FA),75,121,763,10.2,37,0,2,0,0,0,1,16,90.3,5.6,0.0%,2011,te
16,Jared Cook (FA),49,81,759,15.5,80,0,3,0,0,0,2,16,89.9,5.6,0.0%,2011,te
17,Owen Daniels (FA),54,85,677,12.5,34,0,3,0,0,0,0,15,85.7,5.7,0.0%,2011,te
18,Jake Ballard (FA),38,61,604,15.9,41,0,4,0,0,0,0,14,84.4,6.0,0.0%,2011,te
19,Greg Olsen (FA),45,89,540,12.0,44,0,5,0,0,0,1,16,84.0,5.3,7.0%,2011,te
20,Ed Dickson (FA),54,89,528,9.8,25,0,5,0,0,0,0,16,82.8,5.2,0.0%,2011,te
21,Anthony Fasano (FA),32,54,451,14.1,35,0,5,0,0,0,0,15,75.1,5.0,0.1%,2011,te
22,Heath Miller (FA),51,75,631,12.4,39,0,2,1,6,0,1,16,73.7,4.6,0.0%,2011,te
23,Tony Scheffler (FA),26,43,347,13.3,36,0,6,1,5,0,0,15,73.2,4.9,0.0%,2011,te
24,Scott Chandler (FA),38,46,389,10.2,31,0,6,0,0,0,1,14,72.9,5.2,0.0%,2011,te
25,Joel Dreessen (FA),28,39,353,12.6,56,0,6,0,0,0,0,16,71.3,4.5,0.0%,2011,te
26,Jeremy Shockey (FA),37,62,455,12.3,29,0,4,0,0,0,1,15,67.5,4.5,0.0%,2011,te
27,Visanthe Shiancoe (FA),36,71,409,11.4,37,0,3,0,0,0,0,16,58.9,3.7,0.0%,2011,te
28,Dennis Pitta (FA),40,56,405,10.1,39,0,3,0,0,0,0,16,58.5,3.7,0.0%,2011,te
29,Evan Moore (FA),34,47,324,9.5,33,0,4,0,0,0,0,15,56.4,3.8,0.0%,2011,te
30,Kevin Boss (FA),28,40,368,13.1,35,0,3,0,0,0,0,12,54.8,4.6,0.0%,2011,te
31,Benjamin Watson (FA),37,71,410,11.1,34,0,2,0,0,0,0,13,53.0,4.1,2.8%,2011,te
32,Kellen Davis (FA),18,35,206,11.4,32,0,5,0,0,0,0,16,50.6,3.2,0.2%,2011,te
33,Marcedes Lewis (FA),39,85,460,11.8,62,1,0,0,0,0,0,15,46.0,3.1,0.0%,2011,te
34,Dallas Clark (FA),34,65,352,10.4,21,0,2,0,0,0,1,11,45.2,4.1,0.0%,2011,te
35,Jeff King (FA),27,34,271,10.0,48,0,3,0,0,0,0,16,45.1,2.8,0.0%,2011,te
36,Kyle Rudolph (FA),26,39,249,9.6,41,0,3,0,0,0,0,15,42.9,2.9,0.0%,2011,te
37,Daniel Fells (FA),19,31,256,13.5,32,0,3,0,0,0,1,16,41.6,2.6,0.0%,2011,te
38,Charles Clay (FA),16,25,233,14.6,46,0,3,0,0,0,0,14,41.3,3.0,0.0%,2011,te
39,Delanie Walker (FA),19,35,198,10.4,29,0,3,3,5,0,0,15,38.3,2.6,0.1%,2011,te
40,Todd Heap (FA),24,36,283,11.8,28,0,1,0,0,0,0,8,34.3,4.3,0.0%,2011,te
41,James Casey (FA),18,24,260,14.4,62,0,1,1,11,0,0,14,33.1,2.4,0.0%,2011,te
42,Lance Kendricks (FA),28,59,352,12.6,45,0,0,1,-8,0,1,15,32.4,2.2,0.0%,2011,te
43,Leonard Pope (FA),24,34,247,10.3,39,0,1,0,0,0,0,15,30.7,2.0,0.0%,2011,te
44,Randy McMichael (FA),30,44,271,9.0,30,0,0,0,0,0,0,15,27.1,1.8,0.0%,2011,te
45,Jacob Tamme (FA),19,31,177,9.3,29,0,1,0,0,0,0,16,23.7,1.5,0.0%,2011,te
46,Zach Miller (FA),25,44,233,9.3,28,0,0,0,0,0,0,15,23.3,1.6,0.0%,2011,te
47,Craig Stevens (FA),9,14,166,18.4,58,0,1,0,0,0,0,15,22.6,1.5,0.0%,2011,te
48,Clay Harbor (FA),13,19,163,12.5,27,0,1,0,0,0,0,16,22.3,1.4,0.0%,2011,te
49,Alex Smith (FA),14,25,131,9.4,20,0,1,0,0,0,0,14,19.1,1.4,0.0%,2011,te
50,Matt Spaeth (FA),7,11,50,7.1,13,0,2,0,0,0,0,15,17.0,1.1,0.0%,2011,te
51,John Phillips (FA),15,18,101,6.7,12,0,1,0,0,0,0,16,16.1,1.0,0.0%,2011,te
52,Travis Beckum (FA),5,10,93,18.6,67,0,1,0,0,0,0,7,15.3,2.2,0.0%,2011,te
53,David Johnson (FA),12,14,91,7.6,25,0,1,0,0,0,0,16,15.1,0.9,0.0%,2011,te
54,Brandon Myers (FA),16,27,151,9.4,24,0,0,0,0,0,0,16,15.1,0.9,0.0%,2011,te
55,Bruce Miller (FA),11,15,83,7.5,30,0,1,4,8,0,0,15,15.1,1.0,0.0%,2011,te
56,Anthony McCoy (FA),13,24,146,11.2,31,0,0,0,0,0,0,16,14.6,0.9,0.0%,2011,te
57,Martellus Bennett (FA),17,26,144,8.5,15,0,0,0,0,0,0,14,14.4,1.0,23.0%,2011,te
58,Logan Paulsen (FA),11,19,138,12.5,24,0,0,0,0,0,0,16,13.8,0.9,0.0%,2011,te
59,Bear Pascoe (FA),12,16,136,11.3,22,0,0,0,0,0,0,16,13.6,0.9,0.0%,2011,te
60,Michael Palmer (FA),10,16,72,7.2,11,0,1,0,0,0,0,16,13.2,0.8,0.0%,2011,te
61,Dante Rosario (FA),7,11,117,16.7,32,0,0,0,0,0,0,16,11.7,0.7,0.0%,2011,te
62,Donald Lee (FA),11,13,115,10.5,26,0,0,0,0,0,0,6,11.5,1.9,0.0%,2011,te
63,Rob Housler (FA),12,26,133,11.1,21,0,0,0,0,0,1,12,11.3,0.9,0.0%,2011,te
64,Colin Cochart (FA),5,9,44,8.8,25,0,1,0,0,0,0,10,10.4,1.0,0.0%,2011,te
65,Zach Miller (FA),4,7,42,10.5,14,0,1,0,0,0,0,4,10.2,2.6,0.0%,2011,te
66,Tom Crabtree (FA),6,8,38,6.3,15,0,1,0,0,0,0,16,9.8,0.6,0.0%,2011,te
67,Luke Stocker (FA),12,17,92,7.7,24,0,0,0,0,0,0,14,9.2,0.7,0.0%,2011,te
68,Weslye Saunders (FA),4,8,29,7.3,14,0,1,0,0,0,0,16,8.9,0.6,0.0%,2011,te
69,Josh Baker (FA),3,4,27,9.0,17,0,1,0,0,0,0,8,8.7,1.1,0.0%,2011,te
70,Daniel Graham (FA),2,5,25,12.5,21,0,1,0,0,0,0,8,8.5,1.1,0.0%,2011,te
71,Richie Brockel (FA),3,3,13,4.3,5,0,0,3,12,1,0,11,8.5,0.8,0.0%,2011,te
72,Michael Hoomanawanui (FA),7,13,83,11.9,27,0,0,0,0,0,0,8,8.3,1.0,0.1%,2011,te
73,John Gilmore (FA),3,6,20,6.7,9,0,1,0,0,0,0,7,8.0,1.1,0.0%,2011,te
74,Cameron Morrah (FA),6,13,74,12.3,21,0,0,1,1,0,0,9,7.5,0.8,0.0%,2011,te
75,Billy Bajema (FA),9,14,71,7.9,19,0,0,0,0,0,0,16,7.1,0.4,0.0%,2011,te
76,Chris Cooley (FA),8,13,65,8.1,17,0,0,2,3,0,0,5,6.8,1.4,0.0%,2011,te
77,Ryan Taylor (FA),1,1,4,4.0,4,0,1,0,0,0,0,15,6.4,0.4,0.0%,2011,te
78,Matthew Mulligan (FA),5,9,58,11.6,41,0,0,0,0,0,0,16,5.8,0.4,0.0%,2011,te
79,Colin Cloherty (FA),4,8,57,14.3,21,0,0,0,0,0,0,4,5.7,1.4,0.0%,2011,te
80,Jake O'Connell (FA),7,12,52,7.4,15,0,0,0,0,0,0,7,5.2,0.7,0.0%,2011,te
81,Zach Potter (FA),5,7,50,10.0,22,0,0,0,0,0,0,15,5.0,0.3,0.0%,2011,te
82,Brody Eldridge (FA),9,10,45,5.0,8,0,0,0,0,0,0,13,4.5,0.3,0.0%,2011,te
83,Will Heller (FA),6,13,42,7.0,12,0,0,0,0,0,0,16,4.2,0.3,0.0%,2011,te
84,Mike Caussin (FA),5,6,41,8.2,13,0,0,0,0,0,0,6,4.1,0.7,0.0%,2011,te
85,Zack Pianalto (FA),4,5,40,10.0,15,0,0,0,0,0,0,13,4.0,0.3,0.0%,2011,te
86,Andrew Quarless (FA),3,4,36,12.0,21,0,0,0,0,0,0,10,3.6,0.4,0.0%,2011,te
87,Jeff Cumberland (FA),2,5,35,17.5,33,0,0,0,0,0,0,3,3.5,1.2,0.0%,2011,te
88,Jordan Cameron (FA),6,13,33,5.5,15,0,0,0,0,0,0,8,3.3,0.4,0.1%,2011,te
89,Niles Paul (FA),2,5,25,12.5,14,0,0,1,7,0,0,13,3.2,0.2,0.0%,2011,te
90,Kory Sperry (FA),1,5,32,32.0,32,0,0,0,0,0,0,16,3.2,0.2,0.0%,2011,te
91,Adrian Arrington (FA),2,3,31,15.5,17,0,0,0,0,0,0,2,3.1,1.6,0.0%,2011,te
92,Kevin Brock (FA),2,2,27,13.5,21,0,0,0,0,0,0,2,2.7,1.4,0.0%,2011,te
93,Anthony Becht (FA),3,4,26,8.7,16,0,0,0,0,0,0,4,2.6,0.7,0.0%,2011,te
94,Jim Dray (FA),2,5,25,12.5,20,0,0,0,0,0,0,10,2.5,0.3,0.0%,2011,te
95,Virgil Green (FA),3,5,24,8.0,9,0,0,0,0,0,0,15,2.4,0.2,0.0%,2011,te
96,Garrett Graham (FA),1,2,24,24.0,24,0,0,0,0,0,0,7,2.4,0.3,0.0%,2011,te
97,Justin Peelle (FA),1,4,19,19.0,19,0,0,0,0,0,0,5,1.9,0.4,0.0%,2011,te
98,David Thomas (FA),5,9,16,3.2,8,0,0,0,0,0,0,5,1.6,0.3,0.0%,2011,te
99,Mike Sellers (FA),1,2,15,15.0,15,0,0,0,0,0,0,6,1.5,0.3,0.0%,2011,te
100,D.J. Williams (FA),2,4,13,6.5,7,0,0,0,0,0,0,13,1.3,0.1,0.0%,2011,te
101,David Ausberry (FA),2,2,14,7.0,10,0,0,1,-2,0,0,12,1.2,0.1,0.0%,2011,te
102,Lee Smith (FA),4,4,11,2.8,6,0,0,0,0,0,0,10,1.1,0.1,0.0%,2011,te
103,Anthony Hill (FA),2,3,10,5.0,5,0,0,0,0,0,0,2,1.0,0.5,0.0%,2011,te
104,Jeron Mastrud (FA),1,2,8,8.0,8,0,0,0,0,0,0,14,0.8,0.1,0.0%,2011,te
105,Maurice Stovall (FA),1,3,8,8.0,8,0,0,0,0,0,0,7,0.8,0.1,0.0%,2011,te
106,Reggie Kelly (FA),1,2,7,7.0,7,0,0,0,0,0,0,4,0.7,0.2,0.0%,2011,te
107,Julius Thomas (FA),1,7,5,5.0,5,0,0,0,0,0,0,5,0.5,0.1,0.0%,2011,te
108,Allen Reisner (FA),1,1,5,5.0,5,0,0,0,0,0,0,6,0.5,0.1,0.0%,2011,te
109,Mike Higgins (FA),1,1,4,4.0,4,0,0,0,0,0,0,2,0.4,0.2,0.0%,2011,te
110,Jimmy Kleinsasser (FA),1,6,4,4.0,4,0,0,0,0,0,0,8,0.4,0.1,0.0%,2011,te
111,Stephen Spach (FA),2,3,2,1.0,3,0,0,0,0,0,0,3,0.2,0.1,0.0%,2011,te
112,Richard Gordon (FA),1,1,2,2.0,2,0,0,0,0,0,0,14,0.2,0.0,0.0%,2011,te
113,Steve Maneri (FA),1,2,1,1.0,1,0,0,0,0,0,0,6,0.1,0.0,0.0%,2011,te
114,Alex Silvestro (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2011,te
115,Mason Brodine (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,2011,te
116,Jameson Konz (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2011,te
117,Kris Wilson (FA),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%,2011,te
118,Martin Rucker (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2011,te
119,Mike Leach (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,2011,te
120,Richard Quinn (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2011,te
121,Fendi Onobun (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2011,te
122,John Beck (FA),0,0,0,0.0,0,0,0,10,43,2,1,4,0.0,0.0,0.0%,2011,te
123,Dan Gronkowski (FA),0,0,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%,2011,te
124,Ben Hartsock (FA),0,0,0,0.0,0,0,0,0,0,0,0,15,0.0,0.0,0.0%,2011,te
125,Brian Jennings (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,2011,te
126,Clark Harris (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,2011,te
127,Mike McNeill (FA),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%,2011,te
128,Dominique Byrd (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2011,te
129,Kyle Adams (FA),0,0,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%,2011,te
130,Collin Franklin (FA),0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2011,te
1,Jimmy Graham (FA),85,135,982,11.6,46,12,9,0,0,0,0,15,152.2,10.1,0.0%,2012,te
2,Rob Gronkowski (FA),55,80,790,14.4,41,13,11,0,0,0,1,11,143.0,13.0,1.1%,2012,te
3,Tony Gonzalez (FA),93,124,930,10.0,25,3,8,0,0,0,0,16,141.0,8.8,0.0%,2012,te
4,Heath Miller (FA),71,101,816,11.5,43,11,8,0,0,0,0,15,131.6,8.8,0.0%,2012,te
5,Jason Witten (FA),110,149,1039,9.4,36,8,3,0,0,0,0,16,121.9,7.6,0.0%,2012,te
6,Greg Olsen (FA),69,104,843,12.2,47,11,5,0,0,0,0,16,114.3,7.1,7.0%,2012,te
7,Dennis Pitta (FA),61,94,669,11.0,61,8,7,0,0,0,0,16,108.9,6.8,0.0%,2012,te
8,Owen Daniels (FA),62,104,716,11.5,39,7,6,0,0,0,0,15,107.6,7.2,0.0%,2012,te
9,Kyle Rudolph (FA),53,94,493,9.3,29,5,9,0,0,0,0,16,105.3,6.6,0.0%,2012,te
10,Brandon Myers (FA),79,105,806,10.2,29,9,4,0,0,0,0,16,104.6,6.5,0.0%,2012,te
11,Jermaine Gresham (FA),64,94,737,11.5,55,8,5,0,0,0,1,16,101.7,6.4,0.0%,2012,te
12,Antonio Gates (FA),49,80,538,11.0,34,5,7,0,0,0,0,15,95.8,6.4,0.2%,2012,te
13,Martellus Bennett (FA),55,90,626,11.4,33,7,5,0,0,0,0,16,92.6,5.8,23.0%,2012,te
14,Scott Chandler (FA),43,74,571,13.3,43,10,6,0,0,0,1,15,91.1,6.1,0.0%,2012,te
15,Vernon Davis (FA),41,61,548,13.4,53,12,5,0,0,0,0,16,84.8,5.3,1.6%,2012,te
16,Aaron Hernandez (FA),51,83,483,9.5,31,5,5,1,5,0,0,10,78.8,7.9,0.0%,2012,te
17,Marcedes Lewis (FA),52,77,540,10.4,26,9,4,0,0,0,0,16,78.0,4.9,0.0%,2012,te
18,Lance Kendricks (FA),42,64,519,12.4,80,6,4,0,0,0,0,16,77.9,4.9,0.0%,2012,te
19,Jermichael Finley (FA),61,87,667,10.9,40,10,2,0,0,0,1,16,76.7,4.8,0.0%,2012,te
20,Jared Cook (FA),44,72,523,11.9,61,8,4,0,0,0,1,13,74.3,5.7,0.0%,2012,te
21,Brent Celek (FA),57,88,684,12.0,34,10,1,0,0,0,1,15,72.4,4.8,0.0%,2012,te
22,Brandon Pettigrew (FA),59,102,567,9.6,24,3,3,0,0,0,2,14,70.7,5.1,0.0%,2012,te
23,Dwayne Allen (FA),45,66,521,11.6,40,9,3,3,5,0,0,16,70.6,4.4,0.0%,2012,te
24,Benjamin Watson (FA),49,81,501,10.2,27,5,3,0,0,0,0,16,68.1,4.3,2.8%,2012,te
25,Jacob Tamme (FA),52,84,555,10.7,36,6,2,0,0,0,0,16,67.5,4.2,0.0%,2012,te
